HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url1,Input.image_url2,Answer.taskAnswers,Approve,Reject
3MA5N0ATTCQ8EIJA6744UGST5OMWKU,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,373ERPL3YPN4VPQ5RODSXS3VOT9TRR,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:20:55 PST 2020,Thu Nov 12 16:21:21 PST 2020,Sun Nov 15 16:21:21 PST 2020,,,,26,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/8_DVI.png,https://yzhouas.github.io/MHIP/All_box/8_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3MA5N0ATTCQ8EIJA6744UGST5OMWKU,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,37M28K1J0RSII58JDJD20WRCQNWAJX,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:29:39 PST 2020,Thu Nov 12 16:29:48 PST 2020,Sun Nov 15 16:29:48 PST 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/8_DVI.png,https://yzhouas.github.io/MHIP/All_box/8_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3MA5N0ATTCQ8EIJA6744UGST5OMWKU,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3BWI6RSP7HOSONOTSFQRTPCUK6J7E5,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 15:25:38 PST 2020,Thu Nov 12 15:25:51 PST 2020,Sun Nov 15 15:25:51 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/8_DVI.png,https://yzhouas.github.io/MHIP/All_box/8_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3MA5N0ATTCQ8EIJA6744UGST5OMWKU,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3ON104KXQLBPM0S1BHMQCJZK09AW44,A1ZQSTHC4A4XNG,Submitted,Thu Nov 12 16:37:12 PST 2020,Thu Nov 12 16:37:19 PST 2020,Sun Nov 15 16:37:19 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/8_DVI.png,https://yzhouas.github.io/MHIP/All_box/8_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3MA5N0ATTCQ8EIJA6744UGST5OMWKU,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3QEMNNSB2YENWHATWKF7N7U9KVY7DU,A191V7PT3DQKDP,Submitted,Thu Nov 12 16:53:56 PST 2020,Thu Nov 12 16:54:32 PST 2020,Sun Nov 15 16:54:32 PST 2020,,,,36,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/8_DVI.png,https://yzhouas.github.io/MHIP/All_box/8_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3MA5N0ATTCQ8EIJA6744UGST5OMWKU,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3TXMY6UCAF3NX79USNT23STM4KYCQF,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:26:34 PST 2020,Thu Nov 12 15:26:40 PST 2020,Sun Nov 15 15:26:40 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/8_DVI.png,https://yzhouas.github.io/MHIP/All_box/8_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3MA5N0ATTCQ8EIJA6744UGST5OMWKU,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3VZLGYJEYMPKEXLG6F828YQ0A6LZXE,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 16:48:12 PST 2020,Thu Nov 12 16:48:23 PST 2020,Sun Nov 15 16:48:23 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/8_DVI.png,https://yzhouas.github.io/MHIP/All_box/8_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3MDKGGG61Q29NMUR9Y5SXDGC0ZKT6W,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,339ANSOTR6HSZ7XZ7S5RI9F8IK8IKF,AWS0W79XZZ01O,Submitted,Thu Nov 12 17:10:08 PST 2020,Thu Nov 12 17:13:36 PST 2020,Sun Nov 15 17:13:36 PST 2020,,,,208,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/1_Ours.png,https://yzhouas.github.io/MHIP/All_box/1_OPN.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3MDKGGG61Q29NMUR9Y5SXDGC0ZKT6W,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3FTOP5WARG3MHSA1LHG9BQFZH1RJ0M,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 17:07:31 PST 2020,Thu Nov 12 17:07:36 PST 2020,Sun Nov 15 17:07:36 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/1_Ours.png,https://yzhouas.github.io/MHIP/All_box/1_OPN.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3MDKGGG61Q29NMUR9Y5SXDGC0ZKT6W,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3JWH6J9I9TSJK54WYV5QOESZHPTNBG,AMHXQC0SG53CS,Submitted,Thu Nov 12 17:10:14 PST 2020,Thu Nov 12 17:13:47 PST 2020,Sun Nov 15 17:13:47 PST 2020,,,,213,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/1_Ours.png,https://yzhouas.github.io/MHIP/All_box/1_OPN.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3MDKGGG61Q29NMUR9Y5SXDGC0ZKT6W,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3KJYX6QCMAQ2ATBHOE4YWJ5PBWMJVU,A1U25HALON1LY6,Submitted,Thu Nov 12 15:25:18 PST 2020,Thu Nov 12 15:25:39 PST 2020,Sun Nov 15 15:25:39 PST 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/1_Ours.png,https://yzhouas.github.io/MHIP/All_box/1_OPN.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3MDKGGG61Q29NMUR9Y5SXDGC0ZKT6W,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3KV0LJBBH300IU0LIRCGBE83ULLRMW,A9IQ8ED0WSB77,Submitted,Thu Nov 12 17:03:30 PST 2020,Thu Nov 12 17:03:37 PST 2020,Sun Nov 15 17:03:37 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/1_Ours.png,https://yzhouas.github.io/MHIP/All_box/1_OPN.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3MDKGGG61Q29NMUR9Y5SXDGC0ZKT6W,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3QIYRE09Y4WI77M4WYC1I2FQVDV1N4,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:27:17 PST 2020,Thu Nov 12 16:27:28 PST 2020,Sun Nov 15 16:27:28 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/1_Ours.png,https://yzhouas.github.io/MHIP/All_box/1_OPN.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3MDKGGG61Q29NMUR9Y5SXDGC0ZKT6W,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3VE8AYVF8NCOUFT8XV23P7TP7SAF8Q,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 16:01:22 PST 2020,Thu Nov 12 16:01:27 PST 2020,Sun Nov 15 16:01:27 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/1_Ours.png,https://yzhouas.github.io/MHIP/All_box/1_OPN.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3BJKPTD2QCR295SB1M8Q8878WMYRTS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,32SCWG5HIIJDHEZEIJ1AHNB233HP6R,A2W2AP0ULMY38G,Submitted,Thu Nov 12 16:57:51 PST 2020,Thu Nov 12 16:58:02 PST 2020,Sun Nov 15 16:58:02 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/47_APAP.png,https://yzhouas.github.io/MHIP/All_box/47_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3BJKPTD2QCR295SB1M8Q8878WMYRTS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3FTYUGLFSV089DWA8R0APNGDTPXD5F,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:24:07 PST 2020,Thu Nov 12 16:24:15 PST 2020,Sun Nov 15 16:24:15 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/47_APAP.png,https://yzhouas.github.io/MHIP/All_box/47_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3BJKPTD2QCR295SB1M8Q8878WMYRTS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3I2PTA7R3U95G5LIK0A0RB6U9T6QK5,A1FNNL4YJGBU8U,Submitted,Thu Nov 12 15:22:21 PST 2020,Thu Nov 12 15:24:17 PST 2020,Sun Nov 15 15:24:17 PST 2020,,,,116,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/47_APAP.png,https://yzhouas.github.io/MHIP/All_box/47_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3BJKPTD2QCR295SB1M8Q8878WMYRTS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3KXIR214I5V3AKUUXXXJOCJVW2H42W,A1LK8J9O8U4TK9,Submitted,Thu Nov 12 16:46:28 PST 2020,Thu Nov 12 16:46:34 PST 2020,Sun Nov 15 16:46:34 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/47_APAP.png,https://yzhouas.github.io/MHIP/All_box/47_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3BJKPTD2QCR295SB1M8Q8878WMYRTS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3OJSZ2ATDTBSS4V0HEXOPV6H7E157L,A1U25HALON1LY6,Submitted,Thu Nov 12 16:58:58 PST 2020,Thu Nov 12 16:59:14 PST 2020,Sun Nov 15 16:59:14 PST 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/47_APAP.png,https://yzhouas.github.io/MHIP/All_box/47_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3BJKPTD2QCR295SB1M8Q8878WMYRTS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3Z7EFSHGNAT764A6E1OUX0PF1OQXC4,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 16:00:06 PST 2020,Thu Nov 12 16:00:11 PST 2020,Sun Nov 15 16:00:11 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/47_APAP.png,https://yzhouas.github.io/MHIP/All_box/47_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3BJKPTD2QCR295SB1M8Q8878WMYRTS,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3ZSY5X72NYQOIXLXV7RT3IX8PLTOR1,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:27:19 PST 2020,Thu Nov 12 16:27:30 PST 2020,Sun Nov 15 16:27:30 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/47_APAP.png,https://yzhouas.github.io/MHIP/All_box/47_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3L55D8AUFACUKP2MTV5URU01BNDYCI,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3AUQQEL7U68V8NAV26USEEQTCOW0VM,A34JT9RNHPBH31,Submitted,Thu Nov 12 16:54:41 PST 2020,Thu Nov 12 16:55:02 PST 2020,Sun Nov 15 16:55:02 PST 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/76_DVI.png,https://yzhouas.github.io/MHIP/All_box/76_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3L55D8AUFACUKP2MTV5URU01BNDYCI,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3JJVG1YBECCFUGYQUV94UXSDQ4RB5C,A9IQ8ED0WSB77,Submitted,Thu Nov 12 16:55:40 PST 2020,Thu Nov 12 16:55:47 PST 2020,Sun Nov 15 16:55:47 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/76_DVI.png,https://yzhouas.github.io/MHIP/All_box/76_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3L55D8AUFACUKP2MTV5URU01BNDYCI,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3JZQSN0I3RP3NUZQGTERHKANVAIGF0,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:33:44 PST 2020,Thu Nov 12 15:33:55 PST 2020,Sun Nov 15 15:33:55 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/76_DVI.png,https://yzhouas.github.io/MHIP/All_box/76_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3L55D8AUFACUKP2MTV5URU01BNDYCI,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3LOTDFNYA8EZKGPQVYI93NWBPZPFWH,AMHXQC0SG53CS,Submitted,Thu Nov 12 17:09:46 PST 2020,Thu Nov 12 17:12:39 PST 2020,Sun Nov 15 17:12:39 PST 2020,,,,173,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/76_DVI.png,https://yzhouas.github.io/MHIP/All_box/76_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
3L55D8AUFACUKP2MTV5URU01BNDYCI,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3Z4AIRP3C7SNJ108Y4ZAG46OXR71XQ,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:37:57 PST 2020,Thu Nov 12 16:38:16 PST 2020,Sun Nov 15 16:38:16 PST 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/76_DVI.png,https://yzhouas.github.io/MHIP/All_box/76_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3L55D8AUFACUKP2MTV5URU01BNDYCI,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3Z7EFSHGNAT764A6E1OUX0PF1NMCXD,AIH7C1VQF6HHZ,Submitted,Thu Nov 12 15:32:44 PST 2020,Thu Nov 12 15:32:56 PST 2020,Sun Nov 15 15:32:56 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/76_DVI.png,https://yzhouas.github.io/MHIP/All_box/76_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
3L55D8AUFACUKP2MTV5URU01BNDYCI,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:10:59 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:10:59 PST 2020,,,3ZR9AIQJUCOWEARGIAT55OQGZ4240H,A192XQ8Q1JJ4XO,Submitted,Thu Nov 12 17:12:45 PST 2020,Thu Nov 12 17:14:42 PST 2020,Sun Nov 15 17:14:42 PST 2020,,,,117,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/76_DVI.png,https://yzhouas.github.io/MHIP/All_box/76_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
388FBO7JZR8DBTZDILE875UDARRYN0,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,308Q0PEVB9S8IBE83VE2S01S7QW9IC,A1U25HALON1LY6,Submitted,Thu Nov 12 17:08:28 PST 2020,Thu Nov 12 17:08:41 PST 2020,Sun Nov 15 17:08:41 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/34_OPN.png,https://yzhouas.github.io/MHIP/All_box/34_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
388FBO7JZR8DBTZDILE875UDARRYN0,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,30OG32W0SVQHR8GG8M7GPMYKKM0NEA,A1XM3URUD94QOV,Submitted,Thu Nov 12 16:38:42 PST 2020,Thu Nov 12 16:39:01 PST 2020,Sun Nov 15 16:39:01 PST 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/34_OPN.png,https://yzhouas.github.io/MHIP/All_box/34_Ours.png,"[{""Image"":{""img1"":true,""img2"":false}}]",,
388FBO7JZR8DBTZDILE875UDARRYN0,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,35USIKEBNSVDETN124OIDY673OIN6V,A2DYT5NIFKA3JA,Submitted,Thu Nov 12 17:09:58 PST 2020,Thu Nov 12 17:12:34 PST 2020,Sun Nov 15 17:12:34 PST 2020,,,,156,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/34_OPN.png,https://yzhouas.github.io/MHIP/All_box/34_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
388FBO7JZR8DBTZDILE875UDARRYN0,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3K9FOBBF2IYVXEQ8P8UK2HO4TIPLNH,A1MC3CCKEU9UTR,Submitted,Thu Nov 12 15:28:16 PST 2020,Thu Nov 12 15:28:20 PST 2020,Sun Nov 15 15:28:20 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/34_OPN.png,https://yzhouas.github.io/MHIP/All_box/34_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
388FBO7JZR8DBTZDILE875UDARRYN0,3PZBZMF78IYMBEES67EIR6LC8HJ9XS,Image Completion Method Evaluation,Evaluate the image completion algorithm by choosing images,"image completion, hole filling, image inpainting",$0.02 ,Thu Nov 12 15:11:05 PST 2020,7,BatchId:4249384;OriginalHitTemplateId:928390912;,300,259200,Thu Nov 19 15:11:05 PST 2020,,,3N4BPTXIO97X8YSZ19U51C3JCFVKUP,A7EP668Z0WF6G,Submitted,Thu Nov 12 17:09:44 PST 2020,Thu Nov 12 17:09:59 PST 2020,Sun Nov 15 17:09:59 PST 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),https://yzhouas.github.io/MHIP/All_box/34_OPN.png,https://yzhouas.github.io/MHIP/All_box/34_Ours.png,"[{""Image"":{""img1"":false,""img2"":true}}]",,
